name,datetime_utc,latitude_deg,longitude_deg,altitude_km
GSAT0209 (GALILEO 12),2025-10-16 10:42:22.045330,-54.76404397678558,177.20727142723715,23245.242869347094
GSAT0209 (GALILEO 12),2025-10-16 10:52:22.045330,-55.45163586800679,-177.95490908444583,23244.945015042817
GSAT0209 (GALILEO 12),2025-10-16 11:02:22.045330,-55.68710897302845,-172.94356878063033,23244.446649955575
GSAT0209 (GALILEO 12),2025-10-16 11:12:22.045330,-55.461051664451816,-167.9301191012293,23243.749196489924
GSAT0209 (GALILEO 12),2025-10-16 11:22:22.045330,-54.782396881258684,-163.08629497286256,23242.85774524348
GSAT0209 (GALILEO 12),2025-10-16 11:32:22.045330,-53.67675266807093,-158.55835656131967,23241.78100067863
GSAT0209 (GALILEO 12),2025-10-16 11:42:22.045330,-52.181991573496816,-154.4500642813782,23240.531150725226
GSAT0209 (GALILEO 12),2025-10-16 11:52:22.045330,-50.34271379599412,-150.8181613208909,23239.123662803904
GSAT0209 (GALILEO 12),2025-10-16 12:02:22.045330,-48.205180631522964,-147.67811125945087,23237.577010369994
GSAT0209 (GALILEO 12),2025-10-16 12:12:22.045330,-45.813631256417366,-145.01495121597375,23235.912335602057
GSAT0209 (GALILEO 12),2025-10-16 12:22:22.045330,-43.20814622688983,-142.79465810234288,23234.153055260518
GSAT0209 (GALILEO 12),2025-10-16 12:32:22.045330,-40.42376713247339,-140.97346038217145,23232.324417992513
GSAT0209 (GALILEO 12),2025-10-16 12:42:22.045330,-37.49044724133975,-139.50435695667215,23230.453022428006
GSAT0209 (GALILEO 12),2025-10-16 12:52:22.045330,-34.43346020456672,-138.34113256919673,23228.56630627754
GSAT0209 (GALILEO 12),2025-10-16 13:02:22.045330,-31.274006570912267,-137.44051261848972,23226.692017283105
GSAT0209 (GALILEO 12),2025-10-16 13:12:22.045330,-28.029862748956795,-136.76308850543404,23224.85767727889
GSAT0209 (GALILEO 12),2025-10-16 13:22:22.045330,-24.715992333762706,-136.27350111862845,23223.090050774852
GSAT0209 (GALILEO 12),2025-10-16 13:32:22.045330,-21.345086336978408,-135.9402144974085,23221.414629384635
GSAT0209 (GALILEO 12),2025-10-16 13:42:22.045330,-17.92802468303914,-135.73508739449528,23219.85514308018
GSAT0209 (GALILEO 12),2025-10-16 13:52:22.045330,-14.47426410701412,-135.63286378443328,23218.433108673642
GSAT0209 (GALILEO 12),2025-10-16 14:02:22.045330,-10.992162948675844,-135.61064755292728,23217.167425122138
GSAT0209 (GALILEO 12),2025-10-16 14:12:22.045330,-7.489254848414703,-135.64739255570564,23216.074024232705
GSAT0209 (GALILEO 12),2025-10-16 14:22:22.045330,-3.972483083865126,-135.7234193195789,23215.16558414082
GSAT0209 (GALILEO 12),2025-10-16 14:32:22.045330,-0.44840636944847234,-135.81995843939862,23214.45131157025
GSAT0209 (GALILEO 12),2025-10-16 14:42:22.045330,3.076614044746321,-135.91871465817212,23213.93679738483
GSAT0209 (GALILEO 12),2025-10-16 14:52:22.045330,6.596236911089347,-136.00144253406728,23213.623948345914
GSAT0209 (GALILEO 12),2025-10-16 15:02:22.045330,10.103964528539807,-136.0495232709794,23213.510996327856
GSAT0209 (GALILEO 12),2025-10-16 15:12:22.045330,13.592958705317468,-136.0435321473286,23213.592584555263
GSAT0209 (GALILEO 12),2025-10-16 15:22:22.045330,17.055840201964326,-135.96278696225667,23213.85992874242
GSAT0209 (GALILEO 12),2025-10-16 15:32:22.045330,20.484462007171757,-135.78487046744422,23214.30104938078
GSAT0209 (GALILEO 12),2025-10-16 15:42:22.045330,23.869645832339327,-135.48512491502638,23214.901069863707
GSAT0209 (GALILEO 12),2025-10-16 15:52:22.045330,27.20087022114241,-135.03612653769622,23215.64257369857
GSAT0209 (GALILEO 12),2025-10-16 16:02:22.045330,30.465898146170254,-134.4071651634396,23216.506012763526
GSAT0209 (GALILEO 12),2025-10-16 16:12:22.045330,33.65033287469135,-133.56378420692894,23217.470157451273
GSAT0209 (GALILEO 12),2025-10-16 16:22:22.045330,36.73709502733106,-132.46748613012932,23218.51257862844
GSAT0209 (GALILEO 12),2025-10-16 16:32:22.045330,39.70582429153585,-131.07578713383168,23219.610150649383
GSAT0209 (GALILEO 12),2025-10-16 16:42:22.045330,42.53223130904494,-129.34292044237546,23220.739564213036
GSAT0209 (GALILEO 12),2025-10-16 16:52:22.045330,45.18746619858623,-127.22163862132685,23221.877837651347
GSAT0209 (GALILEO 12),2025-10-16 17:02:22.045330,47.63763832051598,-124.6667207200399,23223.00281529453
GSAT0209 (GALILEO 12),2025-10-16 17:12:22.045330,49.84372104449325,-121.64085231631292,23224.093641869484
GSAT0209 (GALILEO 12),2025-10-16 17:22:22.045330,51.76219119372554,-118.12330979775946,23225.131202449284
GSAT0209 (GALILEO 12),2025-10-16 17:32:22.045330,53.346830370153846,-114.12103819995721,23226.0985182688
GSAT0209 (GALILEO 12),2025-10-16 17:42:22.045330,54.55204004222367,-109.68004918403352,23226.98108973868
GSAT0209 (GALILEO 12),2025-10-16 17:52:22.045330,55.337650894879786,-104.89294732635689,23227.76717920222
GSAT0209 (GALILEO 12),2025-10-16 18:02:22.045330,55.67450468497062,-99.89727829113122,23228.44802736101
GSAT0209 (GALILEO 12),2025-10-16 18:12:22.045330,55.549328337229696,-94.86136102346049,23229.01799881177
GSAT0209 (GALILEO 12),2025-10-16 18:22:22.045330,54.96718869612311,-89.95978647903792,23229.474653755376
GSAT0209 (GALILEO 12),2025-10-16 18:32:22.045330,53.95054185869855,-85.34664934440227,23229.818744620807
GSAT0209 (GALILEO 12),2025-10-16 18:42:22.045330,52.5352676272015,-81.13598979903608,23230.0541380529
GSAT0209 (GALILEO 12),2025-10-16 18:52:22.045330,50.765191321267054,-77.39457797491622,23230.187664403886
GSAT0209 (GALILEO 12),2025-10-16 19:02:22.045330,48.68678168789523,-74.14588453480057,23230.228898506964
GSAT0209 (GALILEO 12),2025-10-16 19:12:22.045330,46.34511626331045,-71.38034696037533,23230.18987705442
GSAT0209 (GALILEO 12),2025-10-16 19:22:22.045330,43.781420001729,-69.06697839977494,23230.0847593243
GSAT0209 (GALILEO 12),2025-10-16 19:32:22.045330,41.03195062143034,-67.16327586603073,23229.92943925863
GSAT0209 (GALILEO 12),2025-10-16 19:42:22.045330,38.127809716794026,-65.62235918786888,23229.741117972357
GSAT0209 (GALILEO 12),2025-10-16 19:52:22.045330,35.095284251078745,-64.39748214704262,23229.537846637664
GSAT0209 (GALILEO 12),2025-10-16 20:02:22.045330,31.95643177012601,-63.44452996059946,23229.33805032553
GSAT0209 (GALILEO 12),2025-10-16 20:12:22.045330,28.729733140125937,-62.72315835968612,23229.160043785174
GSAT0209 (GALILEO 12),2025-10-16 20:22:22.045330,25.43071910182871,-62.19709886356693,23229.021550292317
GSAT0209 (GALILEO 12),2025-10-16 20:32:22.045330,22.072529326825858,-61.83399499991982,23228.93923459892
GSAT0209 (GALILEO 12),2025-10-16 20:42:22.045330,18.666392297271262,-61.60500110973035,23228.92826067435
GSAT0209 (GALILEO 12),2025-10-16 20:52:22.045330,15.22202934299648,-61.48428058927512,23229.0018843505
GSAT0209 (GALILEO 12),2025-10-16 21:02:22.045330,11.747992726299893,-61.448478598141506,23229.171090182906
GSAT0209 (GALILEO 12),2025-10-16 21:12:22.045330,8.251949751330331,-61.47620620954268,23229.444280841497
GSAT0209 (GALILEO 12),2025-10-16 21:22:22.045330,4.740924839069265,-61.54755056355752,23229.82702616214
GSAT0209 (GALILEO 12),2025-10-16 21:32:22.045330,1.2215106432110459,-61.64361287567649,23230.321877660015
GSAT0209 (GALILEO 12),2025-10-16 21:42:22.045330,-2.2999417411186984,-61.74606923040923,23230.928252849233
GSAT0209 (GALILEO 12),2025-10-16 21:52:22.045330,-5.8171442750032085,-61.83674552186862,23231.642392167418
GSAT0209 (GALILEO 12),2025-10-16 22:02:22.045330,-9.323696507229405,-61.89719628632953,23232.45738969713
